	squat01.c3d	squat01.c3d	squat01.c3d	squat01.c3d	squat01.c3d	squat01.c3d	squat01.c3d	squat01.c3d	squat01.c3d	squat01.c3d	squat01.c3d	squat01.c3d	squat01.c3d	squat01.c3d	squat01.c3d	squat01.c3d	squat01.c3d	squat01.c3d	squat01.c3d	squat01.c3d	squat01.c3d	squat01.c3d	squat01.c3d	squat01.c3d
7	0.419343	5.045781	9.669300	0.705289	-0.107755	8.467921	0.209728	6.092132	1.527036	1.215127	-0.902285	-20.804029	-4.899974	0.353615	-4.038582	2.658993	0.597654	0.527011	0.233375	0.054202	0.570135	5.133551	3.957032	-2.151799
8	0.426470	5.049201	9.658480	0.706860	-0.109497	8.478075	0.196730	6.090667	1.507948	1.238077	-0.895123	-20.811943	-4.906219	0.355030	-4.018630	2.652395	0.600642	0.558470	0.123926	0.368585	0.602099	5.885089	3.182470	-1.828287
9	0.433056	5.053615	9.641665	0.709269	-0.110985	8.490396	0.183214	6.087146	1.488457	1.261330	-0.886409	-20.820089	-4.912848	0.355040	-3.997198	2.646075	0.603158	0.588087	0.042494	0.575993	0.625086	6.371259	2.655464	-1.611804
10	0.439058	5.059209	9.619679	0.712655	-0.112590	8.503386	0.169333	6.081360	1.468861	1.284624	-0.876390	-20.828945	-4.919735	0.353531	-3.974490	2.640080	0.605148	0.615635	-0.020514	0.695811	0.640039	6.642107	2.330990	-1.482063
11	0.444584	5.065769	9.593873	0.716808	-0.114524	8.515265	0.155088	6.073460	1.449522	1.307913	-0.865306	-20.838926	-4.926714	0.350689	-3.950855	2.634444	0.606586	0.640962	-0.061695	0.751435	0.648803	6.754865	2.158501	-1.416935
12	0.450002	5.072937	9.565821	0.721245	-0.116676	8.524871	0.140786	6.063694	1.430554	1.330998	-0.853427	-20.850216	-4.933749	0.346815	-3.926722	2.629212	0.607422	0.663983	-0.091510	0.759393	0.653316	6.758223	2.093446	-1.396503
13	0.455740	5.080197	9.537040	0.725086	-0.118674	8.531661	0.126662	6.052734	1.411870	1.353656	-0.841273	-20.862793	-4.940819	0.342310	-3.902539	2.624393	0.607688	0.684691	-0.107884	0.737616	0.655231	6.692134	2.097928	-1.404453
14	0.462386	5.087142	9.509071	0.727169	-0.120136	8.535952	0.113557	6.041265	1.393470	1.375158	-0.829201	-20.876505	-4.948055	0.337612	-3.878852	2.619947	0.607391	0.703128	-0.103419	0.692813	0.655830	6.588974	2.139893	-1.428350
15	0.470298	5.093527	9.483500	0.726313	-0.120818	8.538070	0.102183	6.030191	1.375630	1.394790	-0.817910	-20.891060	-4.955432	0.333167	-3.856464	2.615745	0.606625	0.719391	-0.125091	0.664857	0.653098	6.471899	2.197598	-1.458433
16	0.479823	5.099047	9.461926	0.721959	-0.120562	8.538221	0.093363	6.020265	1.359083	1.411854	-0.807910	-20.906118	-4.963023	0.329464	-3.836429	2.611581	0.605461	0.733634	-0.141304	0.638854	0.648542	6.357729	2.255829	-1.492493
17	0.491182	5.103238	9.445872	0.714259	-0.119555	8.536181	0.087673	6.012292	1.344952	1.426017	-0.799693	-20.921484	-4.970950	0.327101	-3.819888	2.607229	0.604006	0.746089	-0.114239	0.599777	0.644270	6.260152	2.309506	-1.523360
18	0.504184	5.105825	9.436392	0.704163	-0.117976	8.531569	0.085444	6.006746	1.334421	1.436905	-0.793413	-20.937258	-4.979194	0.326461	-3.807704	2.602492	0.602331	0.757076	-0.092092	0.571517	0.639391	6.178219	2.353567	-1.551311
19	0.518824	5.106544	9.433843	0.692449	-0.116068	8.524042	0.086855	6.003715	1.328063	1.444368	-0.788940	-20.953485	-4.987849	0.327760	-3.799969	2.597191	0.600491	0.766972	-0.064149	0.544216	0.635186	6.115952	2.383920	-1.575770
20	0.534843	5.105547	9.437721	0.679956	-0.113853	8.513191	0.091628	6.002899	1.325433	1.448456	-0.786095	-20.970114	-4.996914	0.330731	-3.795847	2.591212	0.598552	0.776179	-0.028926	0.518164	0.631640	6.073126	2.404615	-1.592493
21	0.552009	5.103050	9.447029	0.667394	-0.111247	8.498774	0.099501	6.003847	1.325393	1.449159	-0.784569	-20.986794	-5.006322	0.334960	-3.793927	2.584507	0.596563	0.785099	0.028580	0.473605	0.630028	6.046800	2.414432	-1.605718
22	0.569933	5.099414	9.460534	0.655414	-0.108116	8.480682	0.109963	6.006006	1.326387	1.446634	-0.784038	-21.003065	-5.015976	0.339873	-3.792559	2.577058	0.594581	0.794130	0.037681	0.463050	0.626891	6.036719	2.414541	-1.614526
23	0.588409	5.095035	9.476560	0.644461	-0.104468	8.459218	0.122774	6.008974	1.326750	1.440912	-0.784294	-21.018818	-5.025929	0.344953	-3.789844	2.568861	0.592641	0.803612	0.041336	0.451272	0.625006	6.036353	2.407294	-1.619599
24	0.607010	5.090250	9.493280	0.634517	-0.100136	8.435337	0.137078	6.012496	1.325275	1.432310	-0.785264	-21.034225	-5.035906	0.349744	-3.784152	2.559924	0.590775	0.813806	0.085212	0.406088	0.626859	6.046171	2.395938	-1.621635
25	0.625441	5.085316	9.509510	0.625288	-0.095096	8.410283	0.152253	6.016373	1.321781	1.421373	-0.786803	-21.049843	-5.045858	0.354052	-3.774685	2.550269	0.589005	0.824863	0.095947	0.379498	0.628933	6.061339	2.380101	-1.621257
26	0.643475	5.080587	9.524757	0.616309	-0.089448	8.384951	0.167476	6.020359	1.316904	1.409064	-0.788741	-21.066425	-5.055745	0.357767	-3.761418	2.539940	0.587314	0.836839	0.104822	0.367168	0.632612	6.077518	2.363225	-1.619748
27	0.660921	5.076289	9.538874	0.607435	-0.083502	8.359969	0.182041	6.023955	1.311671	1.396472	-0.790501	-21.084677	-5.065529	0.360894	-3.744769	2.529026	0.585689	0.849666	0.107059	0.369171	0.638067	6.092390	2.342962	-1.617710
28	0.677762	5.072589	9.551791	0.598969	-0.077902	8.335275	0.195379	6.026656	1.307048	1.384609	-0.791581	-21.105059	-5.075114	0.363455	-3.725361	2.517650	0.584124	0.863190	0.107248	0.381982	0.644690	6.100737	2.323236	-1.615681
29	0.694246	5.069401	9.562872	0.592595	-0.074254	8.310695	0.207030	6.027917	1.303645	1.374423	-0.791321	-21.127495	-5.084420	0.365553	-3.703918	2.505977	0.582611	0.877173	0.101937	0.395474	0.652097	6.105553	2.302264	-1.613045
30	0.709399	5.067309	9.571894	0.587665	-0.071956	8.287111	0.216693	6.027434	1.301499	1.366895	-0.789240	-21.151484	-5.093477	0.367361	-3.681185	2.494165	0.581173	0.891343	0.088844	0.404069	0.659969	6.102563	2.280107	-1.609079
31	0.723113	5.066264	9.578251	0.584614	-0.071246	8.265053	0.224130	6.025286	1.300494	1.362816	-0.785296	-21.176434	-5.102328	0.368937	-3.657878	2.482398	0.579793	0.905381	0.071161	0.412129	0.665898	6.091266	2.256760	-1.603303
32	0.736307	5.065332	9.581149	0.584679	-0.073172	8.244557	0.229420	6.021760	1.300304	1.362559	-0.779589	-21.201696	-5.111086	0.370386	-3.634618	2.470794	0.578523	0.918972	0.047532	0.415019	0.675806	6.072488	2.233310	-1.596250
33	0.748762	5.064585	9.580669	0.586530	-0.076744	8.226267	0.232602	6.017470	1.300489	1.366430	-0.772574	-21.226656	-5.119926	0.371777	-3.611883	2.459461	0.577371	0.931837	0.021000	0.420999	0.685572	6.040851	2.213636	-1.589255
34	0.760735	5.063949	9.576805	0.589497	-0.081557	8.210361	0.233896	6.012937	1.300370	1.374376	-0.764647	-21.250317	-5.129009	0.373177	-3.590032	2.448464	0.576345	0.943776	-0.008909	0.434111	0.690866	5.999137	2.200334	-1.583494
35	0.772529	5.063466	9.569844	0.592947	-0.087110	8.196712	0.233618	6.008497	1.299273	1.386103	-0.756201	-21.271671	-5.138527	0.374505	-3.569319	2.437820	0.575475	0.954689	-0.044826	0.450208	0.697975	5.945940	2.193680	-1.579882
36	0.784611	5.063189	9.560099	0.596487	-0.093096	8.184956	0.232237	6.004452	1.296526	1.401349	-0.747495	-21.289656	-5.148817	0.375808	-3.549884	2.427541	0.574736	0.964525	-0.085441	0.468883	0.704064	5.887720	2.193996	-1.578866
37	0.797067	5.063101	9.547943	0.600331	-0.099276	8.174605	0.229931	6.000977	1.291416	1.419946	-0.738808	-21.303583	-5.159997	0.377116	-3.531723	2.417631	0.574115	0.973311	-0.125953	0.488051	0.709525	5.821728	2.196439	-1.579713
38	0.810128	5.063118	9.533690	0.604477	-0.105585	8.165471	0.226880	5.998180	1.283183	1.441859	-0.730458	-21.312904	-5.172230	0.378466	-3.514741	2.408109	0.573586	0.981118	-0.165911	0.500002	0.714233	5.750357	2.198946	-1.581906
39	0.823829	5.063138	9.517699	0.608561	-0.111717	8.157630	0.223148	5.996061	1.271331	1.466811	-0.722655	-21.317667	-5.185440	0.379931	-3.498760	2.398973	0.573154	0.988092	-0.208341	0.506747	0.717497	5.674128	2.202516	-1.585234
40	0.838093	5.063202	9.500324	0.612039	-0.117519	8.151215	0.218721	5.994462	1.255582	1.494465	-0.715509	-21.318256	-5.199423	0.381500	-3.483598	2.390168	0.572875	0.994419	-0.258543	0.509689	0.718745	5.589640	2.205413	-1.589604
41	0.852795	5.063398	9.481971	0.614548	-0.123028	8.145860	0.213506	5.993189	1.235906	1.524420	-0.708992	-21.315189	-5.214007	0.383163	-3.469100	2.381574	0.572790	1.000305	-0.309139	0.511010	0.718031	5.501345	2.208276	-1.595434
42	0.867701	5.063869	9.462942	0.615988	-0.128295	8.141228	0.207418	5.992054	1.212311	1.556103	-0.703015	-21.308905	-5.228878	0.384891	-3.455154	2.373068	0.572988	1.005932	-0.364574	0.509151	0.716135	5.411144	2.207641	-1.602569
43	0.882769	5.064588	9.443616	0.616423	-0.133441	8.136374	0.200362	5.990831	1.185021	1.589114	-0.697383	-21.299906	-5.243858	0.386659	-3.441684	2.364555	0.573497	1.011425	-0.413702	0.506912	0.713736	5.318954	2.205162	-1.611139
44	0.897916	5.065606	9.424463	0.616025	-0.138578	8.130625	0.192176	5.989354	1.154173	1.623038	-0.692004	-21.288376	-5.258735	0.388375	-3.428668	2.356012	0.574342	1.016869	-0.457497	0.502618	0.711378	5.227331	2.202017	-1.619369
45	0.913389	5.066794	9.406019	0.614853	-0.143720	8.123449	0.183152	5.987739	1.119889	1.657305	-0.686827	-21.274317	-5.273575	0.390132	-3.416037	2.347473	0.575467	1.022306	-0.499157	0.499256	0.709745	5.136248	2.193108	-1.630866
46	0.929146	5.068044	9.388794	0.613225	-0.148815	8.114512	0.173371	5.986052	1.082263	1.691500	-0.681768	-21.257528	-5.288402	0.391941	-3.403721	2.338984	0.576795	1.027766	-0.536027	0.495928	0.708460	5.047145	2.181396	-1.643057
47	0.945272	5.069343	9.373137	0.611399	-0.153849	8.103892	0.163219	5.984359	1.041334	1.725134	-0.676847	-21.237764	-5.303404	0.393769	-3.391594	2.330604	0.578224	1.033290	-0.569213	0.491308	0.707942	4.965052	2.169881	-1.652940
48	0.961554	5.070724	9.359167	0.609651	-0.159018	8.092017	0.152950	5.982686	0.997294	1.757949	-0.672044	-21.215097	-5.318679	0.395601	-3.379479	2.322373	0.579654	1.038959	-0.593355	0.487232	0.707945	4.891051	2.152591	-1.663926
49	0.977983	5.072135	9.347019	0.607970	-0.164105	8.079543	0.142731	5.981079	0.950364	1.790008	-0.667481	-21.189800	-5.334325	0.397431	-3.367176	2.314312	0.581018	1.044873	-0.614261	0.486242	0.708397	4.822627	2.130890	-1.674616
50	0.994523	5.073452	9.336673	0.606584	-0.168980	8.067050	0.132961	5.979453	0.901165	1.821123	-0.663164	-21.162533	-5.350410	0.399245	-3.354581	2.306437	0.582259	1.051129	-0.632897	0.487563	0.709379	4.757024	2.105741	-1.684871
51	1.010880	5.074478	9.328193	0.605899	-0.173561	8.054793	0.123901	5.977856	0.850585	1.851006	-0.659284	-21.134186	-5.366775	0.401053	-3.341673	2.298762	0.583421	1.057805	-0.652364	0.484499	0.710768	4.692301	2.080500	-1.694660
52	1.026890	5.074988	9.321480	0.606112	-0.177748	8.042951	0.115996	5.976403	0.799756	1.879058	-0.656028	-21.105757	-5.383255	0.402915	-3.328515	2.291308	0.584510	1.064921	-0.667270	0.478692	0.712658	4.630707	2.055091	-1.703280
53	1.042234	5.075111	9.316557	0.607264	-0.181509	8.031661	0.109464	5.975211	0.749958	1.904786	-0.653623	-21.078333	-5.399611	0.404770	-3.315239	2.284060	0.585560	1.072466	-0.684618	0.470060	0.714599	4.570647	2.029963	-1.710610
54	1.056714	5.075033	9.313494	0.609317	-0.184947	8.020588	0.104423	5.974367	0.702397	1.927828	-0.652186	-21.052633	-5.415556	0.406600	-3.301975	2.277011	0.586623	1.080406	-0.700018	0.463844	0.717237	4.516009	2.004695	-1.715985
55	1.070215	5.075004	9.312520	0.612283	-0.188119	8.009198	0.100989	5.973640	0.658102	1.947958	-0.651527	-21.029282	-5.430879	0.408311	-3.288810	2.270170	0.587705	1.088686	-0.710377	0.455544	0.720739	4.464702	1.980629	-1.720273
56	1.082706	5.075332	9.313455	0.615832	-0.191051	7.997621	0.099270	5.972912	0.617755	1.965271	-0.651462	-21.008667	-5.445504	0.409886	-3.275724	2.263592	0.588813	1.097238	-0.712948	0.445489	0.724522	4.415527	1.959232	-1.722708
57	1.094231	5.076227	9.315917	0.619308	-0.193658	7.986662	0.099446	5.972045	0.581604	1.979807	-0.651853	-20.991037	-5.459424	0.411353	-3.262615	2.257358	0.589933	1.105996	-0.713161	0.435488	0.727895	4.363721	1.940821	-1.727180
58	1.104764	5.077756	9.319418	0.622101	-0.195896	7.977075	0.101753	5.971088	0.549538	1.991490	-0.652725	-20.976351	-5.472667	0.412767	-3.249360	2.251553	0.591043	1.114902	-0.711890	0.430636	0.730532	4.310874	1.926111	-1.730605
59	1.114294	5.079969	9.323430	0.623959	-0.197891	7.969121	0.106457	5.970266	0.521330	2.000213	-0.654158	-20.964390	-5.485357	0.414215	-3.235837	2.246209	0.592158	1.123920	-0.709194	0.429264	0.732789	4.257783	1.915671	-1.731415
60	1.122944	5.082660	9.327369	0.624891	-0.199499	7.962585	0.113560	5.969834	0.496778	2.006269	-0.656186	-20.954863	-5.497709	0.415805	-3.221943	2.241314	0.593298	1.132995	-0.708221	0.431197	0.734800	4.204600	1.907479	-1.731571
61	1.130826	5.085620	9.330696	0.625221	-0.200652	7.956622	0.122836	5.969863	0.475677	2.009945	-0.658665	-20.947388	-5.509787	0.417510	-3.207593	2.236831	0.594511	1.142017	-0.706225	0.435949	0.736753	4.150263	1.900823	-1.728985
62	1.138272	5.088573	9.332834	0.625405	-0.201200	7.950387	0.134022	5.970268	0.457720	2.011559	-0.661303	-20.941402	-5.521709	0.419328	-3.192747	2.232731	0.595776	1.150791	-0.706576	0.439000	0.738243	4.092499	1.895351	-1.725507
63	1.145835	5.091109	9.333250	0.625838	-0.201015	7.943186	0.146826	5.971249	0.442685	2.011333	-0.664092	-20.936373	-5.533576	0.421304	-3.177403	2.228983	0.597110	1.159112	-0.705100	0.435734	0.739385	4.037453	1.894401	-1.721233
64	1.153932	5.092968	9.331403	0.626535	-0.200223	7.934937	0.161040	5.973150	0.430103	2.009344	-0.667308	-20.931675	-5.545372	0.423485	-3.161604	2.225625	0.598480	1.166783	-0.704773	0.425329	0.739900	3.988961	1.899350	-1.716383
65	1.162945	5.093943	9.326808	0.627383	-0.198949	7.926011	0.176470	5.976132	0.419445	2.005793	-0.671047	-20.926929	-5.557096	0.425890	-3.145401	2.222740	0.599874	1.173655	-0.705453	0.412983	0.739929	3.943015	1.909538	-1.711484
66	1.172921	5.093955	9.318996	0.628424	-0.197521	7.917240	0.192691	5.980270	0.409993	2.001115	-0.675312	-20.921778	-5.568557	0.428549	-3.128850	2.220421	0.601279	1.179683	-0.715633	0.396258	0.739587	3.897599	1.921701	-1.706820
67	1.183725	5.093208	9.307587	0.629603	-0.196365	7.909468	0.209394	5.985349	0.400992	1.995647	-0.679906	-20.916050	-5.579641	0.431433	-3.111982	2.218745	0.602634	1.184907	-0.733517	0.375308	0.739561	3.848936	1.935291	-1.702789
68	1.195183	5.091922	9.292584	0.630291	-0.195320	7.903660	0.226061	5.991088	0.391731	1.989858	-0.684636	-20.909426	-5.590187	0.434382	-3.094919	2.217739	0.603971	1.189488	-0.766653	0.352386	0.740371	3.802708	1.948810	-1.699674
69	1.206825	5.090273	9.274348	0.629945	-0.194226	7.900267	0.242224	5.997261	0.381640	1.984050	-0.689316	-20.901848	-5.600085	0.437288	-3.077897	2.217390	0.605337	1.193615	-0.803820	0.332695	0.741907	3.759111	1.957289	-1.696245
70	1.218184	5.088474	9.253506	0.628149	-0.192844	7.899623	0.257412	6.003538	0.370439	1.978547	-0.693781	-20.893423	-5.609276	0.440011	-3.061288	2.217647	0.606828	1.197469	-0.846380	0.314452	0.743811	3.717041	1.959865	-1.693528
71	1.228973	5.086627	9.230955	0.624793	-0.190975	7.901490	0.270951	6.009569	0.358160	1.973799	-0.697805	-20.884518	-5.617726	0.442498	-3.045520	2.218431	0.608590	1.201186	-0.885812	0.294954	0.745576	3.681285	1.958672	-1.692349
72	1.239030	5.084812	9.207657	0.619703	-0.188619	7.905695	0.282121	6.015021	0.345081	1.970262	-0.701232	-20.875591	-5.625364	0.444711	-3.031004	2.219637	0.610755	1.204832	-0.922698	0.274703	0.747389	3.648612	1.952495	-1.691482
73	1.248393	5.083014	9.184673	0.612660	-0.185825	7.911913	0.290449	6.019626	0.331811	1.968294	-0.704013	-20.867239	-5.632218	0.446689	-3.018063	2.221170	0.613454	1.208394	-0.954003	0.254548	0.749072	3.623005	1.947753	-1.691733
74	1.256926	5.081090	9.163081	0.603515	-0.182301	7.919945	0.295226	6.023326	0.319006	1.968293	-0.706277	-20.859993	-5.638090	0.448442	-3.006935	2.222944	0.616774	1.211780	-0.978580	0.240289	0.750978	3.602141	1.947931	-1.693507
75	1.264720	5.079000	9.143896	0.592298	-0.178060	7.929443	0.296473	6.026287	0.307328	1.970274	-0.708175	-20.854103	-5.643055	0.450054	-2.997769	2.224922	0.620802	1.214873	-0.997348	0.232931	0.753165	3.586279	1.951080	-1.696472
76	1.271567	5.076808	9.127949	0.579896	-0.173321	7.939832	0.294442	6.028601	0.296932	1.973984	-0.709755	-20.849218	-5.647107	0.451530	-2.990615	2.227079	0.625560	1.217583	-1.009849	0.230866	0.755305	3.575876	1.955726	-1.700559
77	1.277462	5.074551	9.115812	0.567145	-0.168307	7.950287	0.289789	6.030387	0.287654	1.978732	-0.711007	-20.844791	-5.650156	0.452885	-2.985449	2.229426	0.631031	1.219892	-1.017263	0.226640	0.756908	3.568736	1.959941	-1.705062
78	1.282322	5.072411	9.107779	0.554919	-0.163352	7.959821	0.283076	6.031601	0.279081	1.984094	-0.711798	-20.840185	-5.652210	0.454070	-2.982192	2.231933	0.637167	1.221860	-1.017952	0.215624	0.757742	3.564727	1.962152	-1.709533
79	1.286106	5.070399	9.103934	0.543522	-0.158422	7.967550	0.274779	6.032013	0.270720	1.989884	-0.711796	-20.834641	-5.653288	0.455031	-2.980767	2.234589	0.643874	1.223583	-1.013731	0.197835	0.757615	3.564859	1.963122	-1.713532
80	1.288650	5.068423	9.104241	0.533072	-0.153508	7.972512	0.265411	6.031557	0.262059	1.995861	-0.710729	-20.827497	-5.653366	0.455819	-2.981051	2.237342	0.651073	1.225179	-0.999648	0.177331	0.757113	3.568782	1.960037	-1.716099
81	1.290011	5.066505	9.108413	0.523381	-0.148569	7.974256	0.255598	6.030189	0.252891	2.001651	-0.708452	-20.818535	-5.652558	0.456458	-2.982869	2.240154	0.658669	1.226751	-0.982139	0.154404	0.756107	3.574107	1.955199	-1.717205
82	1.290337	5.064587	9.115820	0.514304	-0.143680	7.972706	0.245931	6.027936	0.243229	2.006864	-0.704845	-20.807907	-5.651032	0.457049	-2.985973	2.242993	0.666574	1.228385	-0.959047	0.132204	0.753906	3.581672	1.947150	-1.716866
83	1.289847	5.062702	9.125849	0.505598	-0.139012	7.968147	0.236943	6.025045	0.233519	2.011027	-0.700036	-20.796291	-5.648877	0.457659	-2.990107	2.245869	0.674726	1.230144	-0.935431	0.113024	0.750633	3.592216	1.935668	-1.714616
84	1.288682	5.060779	9.137962	0.497232	-0.135049	7.960885	0.229133	6.021739	0.224439	2.013740	-0.694004	-20.784657	-5.646219	0.458496	-2.995015	2.248810	0.683072	1.232062	-0.905822	0.100297	0.746782	3.602847	1.922746	-1.713461
85	1.286934	5.058740	9.151694	0.489232	-0.132106	7.951714	0.222606	6.018094	0.217066	2.014912	-0.686671	-20.774334	-5.643097	0.459732	-3.000503	2.251838	0.691599	1.234164	-0.883111	0.089697	0.742062	3.614909	1.908539	-1.711491
86	1.284779	5.056609	9.166513	0.481703	-0.130474	7.941312	0.217380	6.014074	0.212912	2.014627	-0.677893	-20.767107	-5.639617	0.461420	-3.006418	2.254996	0.700300	1.236423	-0.858798	0.085571	0.737502	3.625512	1.893156	-1.709371
87	1.282329	5.054334	9.181832	0.474482	-0.130010	7.930611	0.213209	6.009512	0.213630	2.013038	-0.667680	-20.764816	-5.635754	0.463534	-3.012660	2.258295	0.709225	1.238825	-0.841089	0.083937	0.733211	3.631528	1.880340	-1.710692
88	1.279692	5.051803	9.197174	0.467581	-0.130251	7.920172	0.209747	6.004266	0.220719	2.010283	-0.656035	-20.769106	-5.631549	0.465969	-3.019117	2.261730	0.718437	1.241340	-0.821699	0.088575	0.730291	3.644089	1.872951	-1.711761
89	1.276606	5.048959	9.212407	0.460960	-0.130749	7.910275	0.206389	5.998151	0.235329	2.006551	-0.643110	-20.781250	-5.626808	0.468574	-3.025722	2.265269	0.727971	1.243929	-0.798862	0.096512	0.729818	3.664026	1.873817	-1.713423
90	1.273175	5.045745	9.227348	0.454607	-0.131000	7.901218	0.203304	5.990827	0.258115	2.001726	-0.628795	-20.801830	-5.621655	0.471132	-3.032377	2.268805	0.737880	1.246560	-0.774576	0.108452	0.730200	3.691360	1.880813	-1.716164
91	1.269221	5.042192	9.241583	0.448582	-0.130709	7.893465	0.200583	5.982100	0.289272	1.995784	-0.613027	-20.830965	-5.616116	0.473530	-3.038951	2.272241	0.748193	1.249211	-0.745874	0.124085	0.731511	3.721193	1.896329	-1.720639
92	1.264776	5.038432	9.254578	0.442902	-0.129931	7.887321	0.198013	5.971831	0.328264	1.989139	-0.595676	-20.868000	-5.610258	0.475646	-3.045311	2.275486	0.758901	1.251857	-0.711210	0.144405	0.734021	3.751684	1.911928	-1.725859
93	1.259977	5.034424	9.266047	0.437940	-0.128786	7.882631	0.195356	5.960283	0.373710	1.982428	-0.576907	-20.911453	-5.604279	0.477543	-3.051336	2.278471	0.769943	1.254470	-0.670772	0.171784	0.735548	3.782338	1.920613	-1.730368
94	1.255132	5.030100	9.275877	0.433907	-0.127462	7.878969	0.192322	5.948031	0.423767	1.976392	-0.557252	-20.959444	-5.598437	0.479346	-3.056945	2.281130	0.781281	1.256997	-0.623442	0.203860	0.736387	3.811964	1.923613	-1.734776
95	1.250266	5.025582	9.284280	0.431206	-0.126321	7.875889	0.188537	5.936026	0.476411	1.971914	-0.537662	-21.010057	-5.592930	0.481201	-3.062100	2.283446	0.792796	1.259315	-0.572387	0.240609	0.736756	3.838165	1.921887	-1.738617
96	1.245590	5.020827	9.291437	0.430227	-0.125499	7.873004	0.184115	5.925383	0.529702	1.969444	-0.519291	-21.061569	-5.587999	0.483257	-3.066750	2.285415	0.804334	1.261270	-0.519736	0.281777	0.735760	3.859964	1.910738	-1.740682
97	1.241059	5.015954	9.297638	0.431762	-0.125481	7.869746	0.179269	5.917111	0.581896	1.969042	-0.503127	-21.112602	-5.583771	0.485616	-3.070823	2.287069	0.815782	1.262726	-0.461226	0.326630	0.733965	3.871131	1.901477	-1.741882
98	1.236640	5.011137	9.303243	0.436631	-0.126522	7.865705	0.174188	5.911765	0.631163	1.970552	-0.489890	-21.161655	-5.580422	0.488201	-3.074191	2.288469	0.826998	1.263560	-0.401657	0.367597	0.731820	3.878664	1.891569	-1.741787
99	1.232333	5.006482	9.308643	0.445221	-0.128684	7.860842	0.169161	5.909492	0.675713	1.973535	-0.479785	-21.207216	-5.578124	0.490972	-3.076693	2.289678	0.837870	1.263687	-0.341297	0.403714	0.730816	3.886108	1.879074	-1.739963
