	squat03.c3d	squat03.c3d	squat03.c3d	squat03.c3d	squat03.c3d	squat03.c3d	squat03.c3d	squat03.c3d	squat03.c3d	squat03.c3d	squat03.c3d	squat03.c3d	squat03.c3d	squat03.c3d	squat03.c3d	squat03.c3d	squat03.c3d	squat03.c3d	squat03.c3d	squat03.c3d	squat03.c3d	squat03.c3d	squat03.c3d	squat03.c3d
	L_Hip_Angle	L_Hip_Angle	L_Hip_Angle	L_Knee_Angle	L_Knee_Angle	L_Knee_Angle	R_Hip_Angle	R_Hip_Angle	R_Hip_Angle	R_Knee_Angle	R_Knee_Angle	R_Knee_Angle	Pelvis_Angle	Pelvis_Angle	Pelvis_Angle	Trunk_Angle	Trunk_Angle	Trunk_Angle	L_Knee_Moment	L_Knee_Moment	L_Knee_Moment	R_Knee_Moment	R_Knee_Moment	R_Knee_Moment
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
38	2.554976	4.923957	8.951488	1.690693	-0.066245	8.680189	1.433248	6.305022	-0.437638	3.427340	-0.936385	-21.355558	-7.095530	0.801357	-2.758359	4.545073	-0.181342	-0.460230	-0.022517	-0.416055	0.553315	2.733811	2.219140	-1.469924
39	2.570431	4.927488	8.952538	1.723959	-0.065358	8.659391	1.458153	6.287209	-0.478797	3.431267	-0.924174	-21.319181	-7.121885	0.792043	-2.737010	4.530273	-0.192808	-0.459453	-0.054625	-0.393552	0.550368	2.738744	2.231072	-1.465772
40	2.586532	4.933764	8.952036	1.756896	-0.068102	8.639727	1.485332	6.271401	-0.519325	3.434953	-0.913629	-21.283613	-7.148889	0.782925	-2.716784	4.516596	-0.204389	-0.460111	-0.089158	-0.368690	0.548969	2.735549	2.236168	-1.462624
41	2.602729	4.943380	8.949181	1.789081	-0.075351	8.623529	1.515477	6.258927	-0.556561	3.438359	-0.905760	-21.250219	-7.176392	0.774467	-2.699109	4.504094	-0.215929	-0.462409	-0.124604	-0.343720	0.547963	2.728115	2.235044	-1.460261
42	2.618188	4.956873	8.942807	1.820735	-0.087562	8.613070	1.549257	6.250366	-0.588740	3.441370	-0.901294	-21.220362	-7.204314	0.766688	-2.684699	4.492869	-0.227133	-0.466380	-0.158375	-0.326312	0.546936	2.712096	2.231416	-1.459379
43	2.632695	4.974749	8.932003	1.851929	-0.104415	8.610112	1.586910	6.245648	-0.614872	3.444096	-0.900721	-21.195242	-7.232728	0.759115	-2.673788	4.483027	-0.237664	-0.471929	-0.189585	-0.311622	0.546710	2.687736	2.225263	-1.460184
44	2.646716	4.996971	8.916339	1.882302	-0.124958	8.615953	1.628576	6.244306	-0.635134	3.446529	-0.904240	-21.175200	-7.261776	0.751218	-2.666368	4.474579	-0.247309	-0.478875	-0.226888	-0.301207	0.548258	2.651250	2.218154	-1.463307
45	2.661464	5.023108	8.896083	1.910923	-0.147519	8.631027	1.673874	6.245521	-0.650310	3.448715	-0.911766	-21.159866	-7.291569	0.742434	-2.662456	4.467422	-0.255944	-0.486941	-0.278478	-0.295443	0.552191	2.604425	2.209081	-1.468190
46	2.678505	5.051855	8.872082	1.936581	-0.170227	8.654923	1.722116	6.248529	-0.661069	3.450482	-0.922756	-21.148607	-7.322067	0.732619	-2.662326	4.461379	-0.263596	-0.495793	-0.346951	-0.295101	0.558827	2.546977	2.196430	-1.474955
47	2.698910	5.081263	8.845804	1.958422	-0.191282	8.686463	1.772279	6.252592	-0.667295	3.451605	-0.936361	-21.140934	-7.353147	0.721966	-2.666687	4.456247	-0.270367	-0.505069	-0.427251	-0.299620	0.568412	2.483557	2.180928	-1.483606
48	2.723031	5.108636	8.819437	1.976275	-0.208880	8.724239	1.823006	6.257471	-0.667991	3.452134	-0.951446	-21.136597	-7.384570	0.711317	-2.676712	4.451880	-0.276408	-0.514492	-0.520246	-0.306534	0.580221	2.415530	2.161135	-1.493743
49	2.750144	5.131034	8.795484	1.990924	-0.222190	8.766753	1.873176	6.263172	-0.661635	3.452014	-0.966589	-21.135311	-7.415982	0.702094	-2.693732	4.448160	-0.281837	-0.523888	-0.617537	-0.316515	0.592481	2.349889	2.135931	-1.504917
50	2.778787	5.146341	8.775662	2.003884	-0.231213	8.812927	1.921443	6.269687	-0.647739	3.451583	-0.980420	-21.136581	-7.446920	0.695687	-2.718218	4.445003	-0.286705	-0.533205	-0.728293	-0.325510	0.604463	2.288195	2.109253	-1.517022
51	2.806955	5.154228	8.759365	2.017150	-0.236954	8.861610	1.966669	6.276340	-0.628134	3.450774	-0.991631	-21.139793	-7.476666	0.692570	-2.748544	4.442381	-0.290967	-0.542479	-0.845296	-0.332495	0.615211	2.229421	2.079574	-1.529340
52	2.832069	5.155730	8.743892	2.032482	-0.240483	8.911833	2.007015	6.282106	-0.606688	3.449591	-0.999326	-21.144201	-7.503769	0.692321	-2.781288	4.440323	-0.294478	-0.551775	-0.974146	-0.332900	0.624405	2.175917	2.047970	-1.541354
53	2.851770	5.152351	8.726472	2.050750	-0.243072	8.962120	2.040321	6.286401	-0.587332	3.448219	-1.003132	-21.149035	-7.526367	0.694320	-2.813123	4.438893	-0.296992	-0.561111	-1.101622	-0.324672	0.632394	2.125785	2.013434	-1.552979
54	2.864402	5.145246	8.705655	2.071959	-0.245529	9.011237	2.065224	6.289646	-0.572593	3.446813	-1.003240	-21.153481	-7.542927	0.698502	-2.842027	4.438203	-0.298308	-0.570451	-1.231416	-0.306069	0.639400	2.081125	1.979586	-1.564797
55	2.869220	5.135400	8.681156	2.094986	-0.248247	9.057656	2.080584	6.292614	-0.563657	3.445796	-1.000279	-21.157049	-7.552126	0.704771	-2.867014	4.438421	-0.298261	-0.579696	-1.348598	-0.277175	0.644332	2.039469	1.947822	-1.577848
56	2.866472	5.124022	8.653323	2.118345	-0.251385	9.100420	2.086362	6.296078	-0.560540	3.445660	-0.995183	-21.159809	-7.553700	0.712827	-2.887680	4.439807	-0.296774	-0.588754	-1.457734	-0.242908	0.646243	2.002281	1.922961	-1.592839
57	2.857502	5.112256	8.623186	2.140197	-0.254717	9.138519	2.083352	6.300481	-0.561953	3.446823	-0.988874	-21.162727	-7.548207	0.722092	-2.904204	4.442614	-0.293855	-0.597589	-1.543253	-0.203429	0.645514	1.962884	1.902788	-1.609535
58	2.844565	5.100917	8.591983	2.159045	-0.257683	9.171922	2.072967	6.306242	-0.565687	3.450138	-0.982185	-21.167179	-7.537332	0.732028	-2.917154	4.447048	-0.289582	-0.606309	-1.618420	-0.170245	0.642035	1.923955	1.885121	-1.627006
59	2.830152	5.090427	8.560871	2.174195	-0.259571	9.200360	2.057264	6.313367	-0.569586	3.456111	-0.975761	-21.174667	-7.523237	0.741998	-2.926935	4.453247	-0.284117	-0.615165	-1.671602	-0.141321	0.637235	1.880074	1.865642	-1.643947
60	2.816739	5.081090	8.530438	2.185258	-0.259497	9.224120	2.037959	6.321517	-0.572467	3.465333	-0.970143	-21.186153	-7.508075	0.751204	-2.933425	4.461370	-0.277637	-0.624510	-1.716017	-0.121929	0.631729	1.832958	1.841515	-1.658966
61	2.805800	5.073346	8.500919	2.192308	-0.257144	9.243143	2.016308	6.329754	-0.574252	3.477931	-0.965624	-21.201920	-7.493223	0.758645	-2.936041	4.471664	-0.270353	-0.634695	-1.742889	-0.109886	0.626590	1.780712	1.812558	-1.671743
62	2.798239	5.067512	8.472484	2.195407	-0.252159	9.257954	1.993448	6.336902	-0.575622	3.493297	-0.962173	-21.221231	-7.479479	0.763461	-2.934360	4.484334	-0.262401	-0.645919	-1.762795	-0.108508	0.621873	1.727501	1.779503	-1.682223
63	2.794065	5.063640	8.445946	2.194751	-0.245184	9.268954	1.970286	6.342575	-0.577118	3.510542	-0.959890	-21.242529	-7.467076	0.765571	-2.928927	4.499488	-0.253967	-0.658132	-1.767497	-0.116251	0.617465	1.676133	1.745609	-1.691362
64	2.792733	5.060977	8.422750	2.190578	-0.236701	9.276859	1.947865	6.347202	-0.578818	3.528176	-0.958848	-21.263771	-7.455729	0.765723	-2.921278	4.517095	-0.245143	-0.670966	-1.763696	-0.129680	0.613750	1.633751	1.715557	-1.699951
65	2.793189	5.058914	8.404035	2.183233	-0.227393	9.282076	1.926911	6.351502	-0.580597	3.544878	-0.958979	-21.283270	-7.444779	0.764843	-2.913035	4.536990	-0.236025	-0.683871	-1.744102	-0.146009	0.609989	1.601567	1.690804	-1.708489
66	2.794529	5.057131	8.390230	2.173098	-0.217794	9.284973	1.908325	6.355977	-0.582549	3.559139	-0.960216	-21.299997	-7.433642	0.763533	-2.905257	4.558896	-0.226687	-0.696223	-1.718292	-0.164535	0.606193	1.580870	1.672167	-1.717312
67	2.796156	5.055636	8.381472	2.160411	-0.208411	9.285158	1.892656	6.361130	-0.584693	3.570054	-0.962581	-21.313631	-7.421907	0.762176	-2.898605	4.582437	-0.217117	-0.707419	-1.677270	-0.183891	0.601122	1.570339	1.653517	-1.724332
68	2.797698	5.054286	8.377978	2.145432	-0.199246	9.282372	1.880467	6.367749	-0.586723	3.576778	-0.966154	-21.324392	-7.409357	0.761259	-2.893715	4.607175	-0.207327	-0.717017	-1.632184	-0.204248	0.594593	1.567911	1.637450	-1.733944
69	2.798714	5.052494	8.380211	2.128458	-0.190323	9.276018	1.871930	6.376796	-0.588130	3.578838	-0.971190	-21.332762	-7.395736	0.761448	-2.891303	4.632696	-0.197301	-0.724846	-1.579662	-0.227468	0.585970	1.571592	1.621400	-1.742606
70	2.798640	5.049747	8.388438	2.110052	-0.181551	9.266060	1.866996	6.389102	-0.588436	3.576045	-0.977766	-21.339216	-7.380918	0.763475	-2.892077	4.658626	-0.187029	-0.731025	-1.527647	-0.251781	0.576109	1.578265	1.602156	-1.746878
71	2.796902	5.045334	8.402636	2.090593	-0.172903	9.252649	1.865018	6.404883	-0.587188	3.568647	-0.985547	-21.343985	-7.364641	0.767951	-2.896741	4.684709	-0.176574	-0.735862	-1.472529	-0.276064	0.566114	1.583296	1.585079	-1.752166
72	2.792731	5.038827	8.422379	2.070788	-0.164456	9.236597	1.864969	6.423932	-0.584368	3.557294	-0.993930	-21.346704	-7.346685	0.775293	-2.905731	4.710776	-0.165973	-0.739683	-1.417413	-0.298521	0.556991	1.590425	1.569555	-1.757394
73	2.785639	5.029871	8.446603	2.051337	-0.156230	9.218966	1.865713	6.445606	-0.580412	3.542978	-1.002198	-21.346861	-7.327076	0.785545	-2.918840	4.736717	-0.155271	-0.742701	-1.362981	-0.318070	0.549035	1.601795	1.555470	-1.762961
74	2.775592	5.018631	8.473442	2.032708	-0.148377	9.201083	1.866079	6.468918	-0.576130	3.526743	-1.009759	-21.344181	-7.306020	0.798197	-2.935105	4.762537	-0.144502	-0.744977	-1.311448	-0.333229	0.543465	1.619223	1.545958	-1.769190
75	2.763078	5.005623	8.500654	2.015185	-0.140805	9.184176	1.865161	6.492630	-0.572583	3.509696	-1.016051	-21.338665	-7.284009	0.812304	-2.952996	4.788366	-0.133648	-0.746423	-1.260774	-0.340681	0.540575	1.644369	1.541874	-1.776685
