	walk05.c3d	walk05.c3d	walk05.c3d	walk05.c3d	walk05.c3d	walk05.c3d	walk05.c3d	walk05.c3d	walk05.c3d	walk05.c3d	walk05.c3d	walk05.c3d	walk05.c3d	walk05.c3d	walk05.c3d	walk05.c3d	walk05.c3d	walk05.c3d	walk05.c3d	walk05.c3d	walk05.c3d	walk05.c3d	walk05.c3d	walk05.c3d
	L_Hip_Angle	L_Hip_Angle	L_Hip_Angle	L_Knee_Angle	L_Knee_Angle	L_Knee_Angle	R_Hip_Angle	R_Hip_Angle	R_Hip_Angle	R_Knee_Angle	R_Knee_Angle	R_Knee_Angle	Pelvis_Angle	Pelvis_Angle	Pelvis_Angle	Trunk_Angle	Trunk_Angle	Trunk_Angle	L_Knee_Moment	L_Knee_Moment	L_Knee_Moment	R_Knee_Moment	R_Knee_Moment	R_Knee_Moment
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
29	2.911977	0.830615	7.444491	1.934975	-0.757149	6.344864	4.531631	0.352639	2.676682	-2.656386	-3.250851	-16.734962	-0.603080	6.113199	-91.645462	-0.570563	-9.092043	-89.250389	0.737299	0.136657	0.009104	0.186971	-0.023662	0.005195
30	2.921576	0.841618	7.453291	1.937778	-0.769944	6.324472	4.547687	0.357932	2.664781	-2.670309	-3.256861	-16.746990	-0.597305	6.116266	-91.627098	-0.553871	-9.111417	-89.205421	0.760032	0.147089	0.009969	0.203296	-0.017416	0.006727
31	2.928238	0.849936	7.469239	1.942530	-0.780130	6.301801	4.561886	0.363543	2.650659	-2.684414	-3.262485	-16.757227	-0.591618	6.117889	-91.610268	-0.537726	-9.129051	-89.164520	0.776630	0.150797	0.009344	0.215640	-0.013490	0.008111
32	2.932807	0.853762	7.493621	1.948568	-0.786427	6.276233	4.574195	0.369516	2.635100	-2.697975	-3.267873	-16.765202	-0.585791	6.118419	-91.595284	-0.521997	-9.145090	-89.128227	0.778620	0.145004	0.006965	0.218292	-0.010671	0.008434
33	2.936114	0.851953	7.526403	1.955317	-0.787899	6.247602	4.585027	0.376187	2.618556	-2.710366	-3.273221	-16.770691	-0.579576	6.118322	-91.582123	-0.506544	-9.159747	-89.096703	0.771769	0.132075	0.003814	0.214207	-0.010607	0.008587
34	2.938623	0.843772	7.567673	1.962209	-0.784097	6.215340	4.594503	0.384108	2.602033	-2.721783	-3.278957	-16.773844	-0.572699	6.117837	-91.570808	-0.491196	-9.173368	-89.069756	0.767602	0.114149	0.000357	0.205883	-0.013853	0.008133
35	2.941176	0.829405	7.616245	1.968205	-0.774893	6.179598	4.602570	0.393680	2.585956	-2.732445	-3.285408	-16.774977	-0.565152	6.117009	-91.561104	-0.475793	-9.186250	-89.047173	0.749422	0.096323	-0.003299	0.193702	-0.018753	0.007670
36	2.943590	0.808979	7.670477	1.972823	-0.760234	6.140714	4.608962	0.405133	2.571284	-2.743241	-3.292856	-16.775106	-0.557004	6.115611	-91.552803	-0.460174	-9.198677	-89.028381	0.743482	0.082098	-0.005859	0.189516	-0.020674	0.006614
37	2.945892	0.782836	7.728029	1.975756	-0.740315	6.099794	4.613602	0.418268	2.558724	-2.754845	-3.301160	-16.776148	-0.548437	6.113548	-91.545464	-0.444161	-9.210909	-89.012787	0.743376	0.071733	-0.007728	0.191964	-0.017303	0.005205
38	2.947595	0.751603	7.786005	1.976926	-0.716039	6.058858	4.616015	0.432426	2.548783	-2.768049	-3.309705	-16.780027	-0.539617	6.110435	-91.538872	-0.427631	-9.223219	-88.999809	0.756357	0.071157	-0.008270	0.198741	-0.009434	0.004214
39	2.948377	0.715983	7.841213	1.976303	-0.688758	6.021057	4.616060	0.446812	2.541139	-2.783150	-3.317482	-16.787769	-0.530509	6.106166	-91.532799	-0.410467	-9.235790	-88.988914	0.765081	0.076717	-0.008015	0.196344	-0.000640	0.003976
40	2.947885	0.677470	7.890538	1.973584	-0.660720	5.989396	4.613552	0.460757	2.535316	-2.800548	-3.323571	-16.799541	-0.521066	6.100382	-91.527000	-0.392602	-9.248797	-88.979942	0.769420	0.085957	-0.007117	0.185678	0.003977	0.004524
41	2.946237	0.637705	7.932179	1.968105	-0.634224	5.965802	4.608126	0.473901	2.530982	-2.819376	-3.327116	-16.814339	-0.511184	6.092878	-91.521332	-0.374068	-9.262325	-88.973145	0.776223	0.097785	-0.005972	0.168730	0.001364	0.006658
42	2.943869	0.598506	7.965312	1.959373	-0.611240	5.951077	4.600118	0.485983	2.527943	-2.838896	-3.327470	-16.830521	-0.500932	6.083690	-91.515663	-0.354957	-9.276329	-88.968697	0.762094	0.108760	-0.004500	0.139876	-0.007944	0.009366
43	2.941330	0.561089	7.990391	1.947217	-0.593057	5.944785	4.590225	0.497089	2.526326	-2.858607	-3.324122	-16.845678	-0.490167	6.072876	-91.510094	-0.335369	-9.290620	-88.966476	0.762186	0.115867	-0.003591	0.116083	-0.022203	0.012234
44	2.938735	0.526339	8.009089	1.931840	-0.580309	5.945466	4.579040	0.506951	2.526484	-2.877630	-3.316398	-16.858032	-0.478972	6.060688	-91.504982	-0.315430	-9.305017	-88.966248	0.740332	0.118825	-0.003440	0.093843	-0.038786	0.014687
45	2.936169	0.495367	8.022812	1.914020	-0.573961	5.951565	4.567940	0.515248	2.528900	-2.896009	-3.303799	-16.866234	-0.467400	6.047794	-91.500893	-0.295235	-9.319256	-88.967690	0.721623	0.114610	-0.004379	0.076613	-0.054772	0.015406
46	2.932971	0.469042	8.033406	1.894862	-0.574603	5.960847	4.557995	0.521616	2.533868	-2.913616	-3.286022	-16.869707	-0.455453	6.034646	-91.498398	-0.274818	-9.333175	-88.970695	0.696285	0.109345	-0.005941	0.056839	-0.068161	0.015700
47	2.928958	0.448538	8.041906	1.875083	-0.583125	5.971761	4.550026	0.525852	2.541391	-2.930039	-3.263109	-16.868113	-0.443056	6.021941	-91.498001	-0.254213	-9.346668	-88.975075	0.674368	0.102668	-0.007990	0.037138	-0.078174	0.014715
48	2.923911	0.434521	8.049680	1.855436	-0.600101	5.982595	4.544667	0.528054	2.550877	-2.944912	-3.235605	-16.860914	-0.430071	6.010293	-91.500084	-0.233367	-9.359756	-88.980728	0.661682	0.099991	-0.008925	0.010292	-0.084914	0.013519
49	2.918193	0.427682	8.057676	1.836201	-0.626025	5.992619	4.542150	0.528588	2.561796	-2.958028	-3.204533	-16.847797	-0.416369	6.000234	-91.504822	-0.212228	-9.372479	-88.987511	0.652496	0.100618	-0.008786	-0.023036	-0.089308	0.012491
50	2.912131	0.427749	8.067359	1.817894	-0.660725	6.001286	4.542278	0.528422	2.573420	-2.969388	-3.171310	-16.828085	-0.401611	5.992291	-91.512375	-0.190790	-9.384931	-88.995384	0.650015	0.105402	-0.007256	-0.049789	-0.089891	0.011352
51	2.906583	0.434049	8.079406	1.800295	-0.703188	6.009066	4.544346	0.528579	2.585410	-2.978637	-3.137345	-16.801495	-0.385629	5.986626	-91.522713	-0.169088	-9.397265	-89.004349	0.654358	0.109600	-0.005335	-0.067548	-0.087548	0.011310
52	2.902314	0.445188	8.093994	1.783713	-0.751500	6.017399	4.547785	0.530543	2.597634	-2.985837	-3.104099	-16.767292	-0.368112	5.983461	-91.536026	-0.147197	-9.409539	-89.014420	0.673523	0.112916	-0.003529	-0.077118	-0.082298	0.011685
53	2.899778	0.459585	8.110875	1.768294	-0.803226	6.028618	4.551748	0.535667	2.611140	-2.990653	-3.072951	-16.725433	-0.349078	5.982663	-91.552757	-0.125247	-9.421842	-89.025566	0.683021	0.111683	-0.002064	-0.062564	-0.075951	0.012092
54	2.899253	0.475187	8.129264	1.754233	-0.855703	6.044662	4.555624	0.545043	2.626632	-2.992520	-3.044906	-16.676338	-0.328630	5.984066	-91.573044	-0.103305	-9.434155	-89.037659	0.698053	0.105669	-0.001366	-0.032998	-0.069908	0.011442
55	2.901011	0.489956	8.148713	1.741070	-0.906575	6.066419	4.559061	0.559177	2.646149	-2.991577	-3.020702	-16.622658	-0.306905	5.987325	-91.596977	-0.081519	-9.446401	-89.050522	0.693876	0.093045	-0.001904	0.011492	-0.064713	0.009863
56	2.904927	0.501150	8.168072	1.729094	-0.953415	6.093896	4.561591	0.578033	2.670425	-2.987545	-3.000493	-16.566866	-0.283844	5.991962	-91.624176	-0.059978	-9.458512	-89.063927	0.682748	0.078366	-0.003143	0.056523	-0.059745	0.007110
57	2.910889	0.505896	8.186419	1.718694	-0.994035	6.125731	4.563487	0.601642	2.700623	-2.980767	-2.984468	-16.512585	-0.259205	5.997776	-91.654060	-0.038739	-9.470394	-89.077766	0.661468	0.061272	-0.005228	0.096090	-0.054975	0.004214
58	2.918583	0.501350	8.202354	1.710425	-1.025958	6.160617	4.564833	0.629853	2.736568	-2.971622	-2.972506	-16.462408	-0.232861	6.004477	-91.685837	-0.017815	-9.482081	-89.092064	0.641678	0.047292	-0.007359	0.135649	-0.052796	0.001417
59	2.927420	0.485528	8.214819	1.704768	-1.048020	6.196525	4.565923	0.662649	2.776741	-2.960957	-2.964687	-16.417955	-0.204832	6.011703	-91.718437	0.002855	-9.493664	-89.107018	0.621845	0.033266	-0.009506	0.172347	-0.055308	-0.000981
60	2.936584	0.457513	8.223766	1.702987	-1.059554	6.231002	4.567144	0.699688	2.818673	-2.949198	-2.961317	-16.379711	-0.175654	6.019421	-91.750801	0.023396	-9.505277	-89.122711	0.616274	0.022054	-0.011422	0.200939	-0.062321	-0.002603
61	2.945216	0.417813	8.229324	1.705516	-1.060818	6.261529	4.568504	0.740563	2.859272	-2.936684	-2.963012	-16.347603	-0.146229	6.027383	-91.781609	0.043842	-9.517024	-89.139259	0.613538	0.013337	-0.013209	0.231689	-0.070551	-0.003309
62	2.952477	0.368315	8.231892	1.713301	-1.052940	6.285676	4.570031	0.784327	2.895716	-2.923456	-2.970483	-16.321581	-0.117993	6.035592	-91.809418	0.064260	-9.529069	-89.156441	0.612079	0.009083	-0.013818	0.251974	-0.076106	-0.003860
63	2.957976	0.311730	8.232109	1.726129	-1.037542	6.301116	4.571451	0.829981	2.925868	-2.909423	-2.984388	-16.302011	-0.092313	6.044068	-91.832909	0.084638	-9.541266	-89.173843	0.627570	0.008088	-0.014465	0.268164	-0.072875	-0.004500
64	2.960820	0.250935	8.230601	1.744454	-1.016566	6.306615	4.572733	0.876190	2.948199	-2.894922	-3.004990	-16.289595	-0.070594	6.052688	-91.851013	0.104851	-9.553438	-89.191147	0.644394	0.008908	-0.014366	0.280786	-0.059597	-0.004919
65	2.960335	0.188406	8.227829	1.767972	-0.991893	6.302007	4.573547	0.921416	2.961413	-2.879884	-3.031346	-16.284811	-0.053602	6.061357	-91.863274	0.124836	-9.565307	-89.207878	0.656692	0.008901	-0.014034	0.272611	-0.037512	-0.005396
66	2.955915	0.125730	8.224371	1.796935	-0.965071	6.288132	4.573852	0.963786	2.964256	-2.864592	-3.061228	-16.286552	-0.041506	6.070099	-91.869873	0.144490	-9.576677	-89.223679	0.677317	0.007756	-0.013559	0.257425	-0.007730	-0.004915
67	2.947501	0.064507	8.221318	1.830153	-0.937907	6.265857	4.573840	1.000820	2.956239	-2.849888	-3.090976	-16.293257	-0.033984	6.078694	-91.871597	0.163850	-9.587447	-89.238121	0.686592	0.009404	-0.012330	0.215604	0.021616	-0.004272
68	2.935529	0.006453	8.219478	1.866611	-0.912304	6.237111	4.573854	1.029567	2.938156	-2.836754	-3.116109	-16.303045	-0.030287	6.087176	-91.869705	0.183051	-9.597613	-89.250854	0.702143	0.013631	-0.010373	0.166902	0.044056	-0.002832
69	2.920306	-0.046535	8.220257	1.904881	-0.890372	6.203408	4.574131	1.047205	2.912704	-2.826203	-3.132163	-16.315140	-0.029368	6.095148	-91.865799	0.202225	-9.607220	-89.261688	0.716261	0.020069	-0.008566	0.119488	0.055861	-0.000586
70	2.903145	-0.092426	8.224755	1.943047	-0.874278	6.166595	4.575005	1.051795	2.884457	-2.819286	-3.135840	-16.329655	-0.030185	6.102612	-91.861855	0.221470	-9.616195	-89.270622	0.727722	0.026359	-0.006544	0.068227	0.059207	0.001317
71	2.885440	-0.129536	8.233239	1.979244	-0.865901	6.129494	4.577062	1.043902	2.859153	-2.817160	-3.125965	-16.347561	-0.031313	6.109155	-91.860016	0.240871	-9.624307	-89.277893	0.737961	0.029929	-0.005477	0.033536	0.057785	0.003245
72	2.869185	-0.156452	8.244828	2.011428	-0.866601	6.094772	4.580740	1.026592	2.842889	-2.820266	-3.103908	-16.370987	-0.031416	6.114575	-91.861923	0.260378	-9.631299	-89.283966	0.745278	0.031131	-0.005064	0.018614	0.053198	0.004546
73	2.855702	-0.171749	8.256326	2.038134	-0.877540	6.066283	4.586172	1.005188	2.840576	-2.828819	-3.073399	-16.402193	-0.029358	6.118514	-91.868408	0.279952	-9.636921	-89.289230	0.753557	0.031582	-0.004609	0.009017	0.048292	0.005117
74	2.846244	-0.174642	8.263632	2.058221	-0.898983	6.047427	4.593585	0.986221	2.855482	-2.842844	-3.039398	-16.443342	-0.024156	6.120674	-91.879128	0.299414	-9.640859	-89.294205	0.763794	0.037417	-0.003950	0.014014	0.043429	0.005043
75	2.841687	-0.165032	8.261701	2.071178	-0.930495	6.041928	4.602911	0.975551	2.887770	-2.861886	-3.006750	-16.495108	-0.015442	6.120962	-91.892578	0.318490	-9.642936	-89.299332	0.784386	0.040455	-0.003007	0.037660	0.039849	0.005254
76	2.842624	-0.144115	8.247123	2.076301	-0.969911	6.051270	4.613613	0.977335	2.935416	-2.884787	-2.979478	-16.557442	-0.003666	6.119209	-91.906471	0.336827	-9.642943	-89.304787	0.800946	0.042408	-0.002810	0.062290	0.036535	0.005526
77	2.848613	-0.114791	8.220095	2.074552	-1.013690	6.073601	4.624652	0.993247	2.993527	-2.910189	-2.960171	-16.627668	0.009968	6.115345	-91.918327	0.354015	-9.640810	-89.310555	0.818705	0.038591	-0.003240	0.074166	0.030899	0.006715
78	2.858898	-0.081309	8.183570	2.067480	-1.057267	6.104670	4.635079	1.022525	3.055997	-2.936034	-2.949859	-16.700844	0.023838	6.109635	-91.926216	0.369647	-9.636660	-89.316376	0.824969	0.029921	-0.004073	0.087313	0.020564	0.009101
79	2.871915	-0.049504	8.144077	2.057694	-1.095199	6.137621	4.643507	1.062726	3.116357	-2.959906	-2.947968	-16.769970	0.036743	6.102255	-91.929298	0.383541	-9.630922	-89.321442	0.818924	0.014696	-0.006215	0.069586	0.006722	0.012290
80	2.885635	-0.025685	8.108689	2.048390	-1.122390	6.165377	4.649700	1.110422	3.168532	-2.980463	-2.952846	-16.826498	0.047808	6.093656	-91.927727	0.395584	-9.624208	-89.324982	0.804249	-0.007495	-0.008958	0.048700	-0.003210	0.015276
81	2.897748	-0.015600	8.084702	2.042452	-1.135326	6.180341	4.653480	1.162100	3.207092	-2.997026	-2.961944	-16.861956	0.056874	6.084225	-91.922371	0.405973	-9.617255	-89.326286	0.785539	-0.032698	-0.011965	0.017282	-0.007639	0.017182
82	2.905730	-0.023587	8.076653	2.042687	-1.132150	6.177922	4.655246	1.213608	3.227621	-3.009586	-2.971400	-16.869213	0.064062	6.074417	-91.914383	0.414958	-9.610619	-89.325050	0.767355	-0.054036	-0.013667	-0.013219	-0.005675	0.016366
